station_code,Fenwei,Province,CityEN,designation,YRD,PRD,keyregion,GADM_ID_2,CityID,CityGADM,NAME_2,Lon,Lat,keyregion2018,station,City,ProvinceZH
1838A,1,Henan,Sanmenxia,neighbor2,FALSE,FALSE,Fenwei,124,18,124,Sanmenxia,111.1489,34.7997,Fenwei,风景区,三门峡,河南
1839A,0,Hubei,Yichang,none,FALSE,FALSE,none,148,72,148,Yichang,111.3009,30.7157,NA,四零三,宜昌,湖北
1840A,0,Hubei,Yichang,none,FALSE,FALSE,none,148,72,148,Yichang,111.2992,30.698,NA,白龙岗,宜昌,湖北
1841A,0,Hubei,Yichang,none,FALSE,FALSE,none,148,72,148,Yichang,111.3549,30.6463,NA,伍家岗,宜昌,湖北
1842A,0,Hubei,Yichang,none,FALSE,FALSE,none,148,72,148,Yichang,111.268,30.696,NA,点军区,宜昌,湖北
1843A,0,Hubei,Yichang,none,FALSE,FALSE,none,148,72,148,Yichang,111.3296,30.7819,NA,夷陵区,宜昌,湖北
1844A,0,Hubei,Jingzhou,none,FALSE,FALSE,none,137,340,137,Jingzhou,112.2551,30.3175,NA,市图书馆,荆州,湖北
1845A,0,Hubei,Jingzhou,none,FALSE,FALSE,none,137,340,137,Jingzhou,112.2068,30.3515,NA,市委党校,荆州,湖北
1846A,0,Hubei,Jingzhou,none,FALSE,FALSE,none,137,340,137,Jingzhou,112.2887,30.3055,NA,科融环保,荆州,湖北
1847A,0,Hunan,Yueyang,none,FALSE,FALSE,none,160,133,160,Yueyang,113.1094,29.3578,NA,南湖风景区,岳阳,湖南
1848A,0,Hunan,Yueyang,none,FALSE,FALSE,none,160,133,160,Yueyang,113.1493,29.4251,NA,城陵矶,岳阳,湖南
1849A,0,Hunan,Yueyang,none,FALSE,FALSE,none,160,133,160,Yueyang,113.1772,29.3678,NA,开发区,岳阳,湖南
1850A,0,Hunan,Yueyang,none,FALSE,FALSE,none,160,133,160,Yueyang,113.2621,29.4758,NA,云溪区,岳阳,湖南
1851A,0,Hunan,Yueyang,none,FALSE,FALSE,none,160,133,160,Yueyang,112.9943,29.4402,NA,君山区,岳阳,湖南
1852A,0,Hunan,Yueyang,none,FALSE,FALSE,none,160,133,160,Yueyang,113.2117,29.355,NA,金凤水库,岳阳,湖南
1853A,0,Hunan,Changde,none,FALSE,FALSE,none,149,14,149,Changde,111.7044,29.0244,NA,市监测站,常德,湖南
1854A,0,Hunan,Changde,none,FALSE,FALSE,none,149,14,149,Changde,111.6975,28.9703,NA,市二中,常德,湖南
1855A,0,Hunan,Changde,none,FALSE,FALSE,none,149,14,149,Changde,111.6753,29.0239,NA,鼎城区环保局,常德,湖南
1856A,0,Hunan,Changde,none,FALSE,FALSE,none,149,14,149,Changde,111.6794,29.0381,NA,市技术监督局,常德,湖南
1857A,0,Hunan,Changde,none,FALSE,FALSE,none,149,14,149,Changde,111.7158,29.1456,NA,白鹤山,常德,湖南
1858A,0,Hunan,Zhangjiajie,none,FALSE,FALSE,none,161,109,161,Zhangjiajie,110.48,29.1389,NA,永定新区,张家界,湖南
1859A,0,Hunan,Zhangjiajie,none,FALSE,FALSE,none,161,109,161,Zhangjiajie,110.4697,29.1242,NA,电业局,张家界,湖南
1860A,0,Hunan,Zhangjiajie,none,FALSE,FALSE,none,161,109,161,Zhangjiajie,110.5594,29.3547,NA,未央路,张家界,湖南
1861A,0,Hunan,Zhangjiajie,none,FALSE,FALSE,none,161,109,161,Zhangjiajie,110.4417,29.315,NA,袁家界,张家界,湖南
1862A,0,Guangxi,Guilin,none,FALSE,FALSE,none,69,143,69,Guilin,110.4144,25.3167,NA,电子科大尧山校区,桂林,广西
1863A,0,Guangxi,Guilin,none,FALSE,FALSE,none,69,143,69,Guilin,110.2819,25.2697,NA,监测站,桂林,广西
1864A,0,Guangxi,Guilin,none,FALSE,FALSE,none,69,143,69,Guilin,110.3089,25.2708,NA,龙隐路小学,桂林,广西
1865A,0,Guangxi,Guilin,none,FALSE,FALSE,none,69,143,69,Guilin,110.2869,25.2178,NA,八中,桂林,广西
1866A,0,Guangxi,Beihai,none,FALSE,FALSE,none,65,232,65,Beihai,109.2256,21.5958,NA,牛尾岭水库,北海,广西
1867A,0,Guangxi,Beihai,none,FALSE,FALSE,none,65,232,65,Beihai,109.1436,21.4086,NA,海滩公园,北海,广西
1868A,0,Guangxi,Beihai,none,FALSE,FALSE,none,65,232,65,Beihai,109.0981,21.4661,NA,新市环保局,北海,广西
1869A,0,Guangxi,Beihai,none,FALSE,FALSE,none,65,232,65,Beihai,109.1778,21.5233,NA,北海工业园,北海,广西
1870A,0,Guangxi,Liuzhou,none,FALSE,FALSE,none,73,223,73,Liuzhou,109.4883,24.3898,NA,柳东小学,柳州,广西
1871A,0,Guangxi,Liuzhou,none,FALSE,FALSE,none,73,223,73,Liuzhou,109.4108,24.3304,NA,环保监测站,柳州,广西
1872A,0,Guangxi,Liuzhou,none,FALSE,FALSE,none,73,223,73,Liuzhou,109.3886,24.3406,NA,河西水厂,柳州,广西
1873A,0,Guangxi,Liuzhou,none,FALSE,FALSE,none,73,223,73,Liuzhou,109.4221,24.299,NA,市四中,柳州,广西
1874A,0,Guangxi,Liuzhou,none,FALSE,FALSE,none,73,223,73,Liuzhou,109.3957,24.3663,NA,市九中,柳州,广西
1875A,0,Guangxi,Liuzhou,none,FALSE,FALSE,none,73,223,73,Liuzhou,109.4839,24.3158,NA,古亭山,柳州,广西
1876A,0,Hainan,Sanya,none,FALSE,FALSE,none,89,17,89,Sanya,109.5078,18.2489,NA,河东子站,三亚,海南
1877A,0,Hainan,Sanya,none,FALSE,FALSE,none,89,17,89,Sanya,109.4964,18.2681,NA,河西子站,三亚,海南
1878A,0,Sichuan,Mianyang,none,FALSE,FALSE,none,285,246,285,Mianyang,104.7778,31.4747,NA,富乐山,绵阳,四川
1879A,0,Sichuan,Mianyang,none,FALSE,FALSE,none,285,246,285,Mianyang,104.7536,31.4539,NA,市人大,绵阳,四川
1880A,0,Sichuan,Mianyang,none,FALSE,FALSE,none,285,246,285,Mianyang,104.6717,31.4656,NA,高新区自来水公司,绵阳,四川
1881A,0,Sichuan,Mianyang,none,FALSE,FALSE,none,285,246,285,Mianyang,104.7283,31.5072,NA,三水厂,绵阳,四川
1882A,0,Sichuan,Yibin,none,FALSE,FALSE,none,293,69,293,Yibin,104.5969,28.8194,NA,石马中学,宜宾,四川
1883A,0,Sichuan,Yibin,none,FALSE,FALSE,none,293,69,293,Yibin,104.6225,28.76611,NA,市委,宜宾,四川
1884A,0,Sichuan,Yibin,none,FALSE,FALSE,none,293,69,293,Yibin,104.6061,28.7867,NA,宜宾四中,宜宾,四川
1885A,0,Sichuan,Yibin,none,FALSE,FALSE,none,293,69,293,Yibin,104.6417,28.76389,NA,市政府,宜宾,四川
1886A,0,Sichuan,Yibin,none,FALSE,FALSE,none,293,69,293,Yibin,104.5761,28.71583,NA,黄金嘴,宜宾,四川
1887A,0,Sichuan,Yibin,none,FALSE,FALSE,none,293,69,293,Yibin,104.6789,28.7989,NA,沙坪中学,宜宾,四川
1888A,0,Sichuan,Panzhihua,none,FALSE,FALSE,none,290,158,290,Panzhihua,101.68912,26.57098,NA,弄弄坪,攀枝花,四川
1889A,0,Sichuan,Panzhihua,none,FALSE,FALSE,none,290,158,290,Panzhihua,101.5769,26.5928,NA,河门口,攀枝花,四川
1890A,0,Sichuan,Panzhihua,none,FALSE,FALSE,none,290,158,290,Panzhihua,101.7169,26.585,NA,炳草岗,攀枝花,四川
1891A,0,Sichuan,Panzhihua,none,FALSE,FALSE,none,290,158,290,Panzhihua,101.7453,26.5017,NA,仁和,攀枝花,四川
1893A,0,Sichuan,Luzhou,none,FALSE,FALSE,none,283,209,283,Luzhou,105.4306,28.9583,NA,九狮山,泸州,四川
1894A,0,Sichuan,Luzhou,none,FALSE,FALSE,none,283,209,283,Luzhou,105.4436,28.9026,NA,小市上码头,泸州,四川
1895A,0,Sichuan,Luzhou,none,FALSE,FALSE,none,283,209,283,Luzhou,105.4322,28.8558,NA,兰田宪桥,泸州,四川
1896A,0,Sichuan,Luzhou,none,FALSE,FALSE,none,283,209,283,Luzhou,105.4322,28.8833,NA,市环监站,泸州,四川
1897A,0,Sichuan,Zigong,none,FALSE,FALSE,none,294,330,294,Zigong,104.7547,29.3628,NA,大塘山,自贡,四川
1898A,0,Sichuan,Zigong,none,FALSE,FALSE,none,288,330,288,Neijiang,104.7214,29.3586,NA,盐马路,自贡,四川
1899A,0,Sichuan,Zigong,none,FALSE,FALSE,none,294,330,294,Zigong,104.7747,29.3564,NA,檀木林街,自贡,四川
1900A,0,Sichuan,Zigong,none,FALSE,FALSE,none,294,330,294,Zigong,104.7692,29.3411,NA,春华路,自贡,四川
1901A,0,Sichuan,Deyang,none,FALSE,FALSE,none,277,118,277,Deyang,104.4219,31.1208,NA,东山公园,德阳,四川
1902A,0,Sichuan,Deyang,none,FALSE,FALSE,none,277,118,277,Deyang,104.3883,31.1333,NA,西小区,德阳,四川
1903A,0,Sichuan,Deyang,none,FALSE,FALSE,none,277,118,277,Deyang,104.4053,31.1167,NA,市检察院,德阳,四川
1904A,0,Sichuan,Deyang,none,FALSE,FALSE,none,277,118,277,Deyang,104.3539,31.1108,NA,耐火材料厂,德阳,四川
1905A,0,Sichuan,Nanchong,none,FALSE,FALSE,none,286,87,286,Nanchong,106.056,30.8064,NA,西山风景区,南充,四川
1906A,0,Sichuan,Nanchong,none,FALSE,FALSE,none,286,87,286,Nanchong,106.0789,30.8023,NA,南充市委,南充,四川
1907A,0,Sichuan,Nanchong,none,FALSE,FALSE,none,286,87,286,Nanchong,106.1031,30.8217,NA,南充炼油厂,南充,四川
1908A,0,Sichuan,Nanchong,none,FALSE,FALSE,none,286,87,286,Nanchong,106.1064,30.7856,NA,高坪区监测站,南充,四川
1909A,0,Sichuan,Nanchong,none,FALSE,FALSE,none,286,87,286,Nanchong,106.0642,30.7636,NA,嘉陵区环保局,南充,四川
1910A,0,Sichuan,Nanchong,none,FALSE,FALSE,none,286,87,286,Nanchong,106.1087,30.8388,NA,市环境监测站,南充,四川
1911A,0,Guizhou,Zunyi,none,FALSE,FALSE,none,86,339,86,Zunyi,106.9222,27.6869,NA,丁字口,遵义,贵州
1912A,0,Guizhou,Zunyi,none,FALSE,FALSE,none,86,339,86,Zunyi,106.9242,27.7019,NA,凤凰山,遵义,贵州
1913A,0,Guizhou,Zunyi,none,FALSE,FALSE,none,86,339,86,Zunyi,106.8906,27.6486,NA,忠庄,遵义,贵州
1914A,0,Guizhou,Zunyi,none,FALSE,FALSE,none,86,339,86,Zunyi,106.9231,27.6506,NA,舟水桥,遵义,贵州
1915A,0,Guizhou,Zunyi,none,FALSE,FALSE,none,86,339,86,Zunyi,106.9178,27.72,NA,干田坝,遵义,贵州
1916A,0,Yunnan,Qujing,none,FALSE,FALSE,none,330,161,330,Qujing,103.7897,25.5035,NA,环境监测站,曲靖,云南
1917A,0,Yunnan,Qujing,none,FALSE,FALSE,none,330,161,330,Qujing,103.8,25.5364,NA,烟厂办公区,曲靖,云南
1918A,1,Shaanxi,Xianyang,neighbor2,FALSE,FALSE,Fenwei,242,39,242,Xianyang,108.7197,34.3956,Fenwei,气象站,咸阳,陕西
1919A,1,Shaanxi,Xianyang,neighbor2,FALSE,FALSE,Fenwei,242,39,242,Xianyang,108.6761,34.3181,Fenwei,中华小区,咸阳,陕西
1920A,1,Shaanxi,Xianyang,neighbor2,FALSE,FALSE,Fenwei,242,39,242,Xianyang,108.7233,34.3617,Fenwei,师范学院,咸阳,陕西
1921A,1,Shaanxi,Xianyang,neighbor2,FALSE,FALSE,Fenwei,242,39,242,Xianyang,108.7369,34.3164,Fenwei,中医学院,咸阳,陕西
1922A,1,Shaanxi,Tongchuan,neighbor2,FALSE,FALSE,Fenwei,239,297,239,Tongchuan,109.0656,35.0994,Fenwei,党校,铜川,陕西
1923A,1,Shaanxi,Tongchuan,neighbor2,FALSE,FALSE,Fenwei,239,297,239,Tongchuan,109.0697,35.0697,Fenwei,王益区政府,铜川,陕西
1924A,1,Shaanxi,Tongchuan,neighbor2,FALSE,FALSE,Fenwei,242,297,242,Xianyang,108.9344,34.9058,Fenwei,新区管委会,铜川,陕西
1925A,1,Shaanxi,Tongchuan,neighbor2,FALSE,FALSE,Fenwei,240,297,240,Weinan,108.9589,34.8731,Fenwei,新区兰芝公司,铜川,陕西
1926A,0,Shaanxi,Yan'an,neighbor2,FALSE,FALSE,none,243,56,243,Yan'an,109.4131,36.6275,NA,枣园,延安,陕西
1927A,0,Shaanxi,Yan'an,neighbor2,FALSE,FALSE,none,243,56,243,Yan'an,109.4761,36.6028,NA,延大医附院,延安,陕西
1928A,0,Shaanxi,Yan'an,neighbor2,FALSE,FALSE,none,243,56,243,Yan'an,109.4824,36.5767,NA,市监测站,延安,陕西
1929A,0,Shaanxi,Yan'an,neighbor2,FALSE,FALSE,none,243,56,243,Yan'an,109.5056,36.6106,NA,百米大道,延安,陕西
1930A,1,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,107.1586,34.3708,Fenwei,庙沟村,宝鸡,陕西
1931A,1,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,107.0708,34.3017,Fenwei,竹园沟,宝鸡,陕西
1932A,1,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,107.1906,34.3672,Fenwei,三陆医院,宝鸡,陕西
1933A,1,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,107.1431,34.3547,Fenwei,监测站,宝鸡,陕西
1934A,1,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,107.1186,34.3739,Fenwei,技工学校,宝鸡,陕西
1935A,1,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,107.3906,34.3528,Fenwei,陈仓环保局,宝鸡,陕西
1936A,1,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,107.2058,34.3497,Fenwei,文理学院,宝鸡,陕西
1937A,1,Shaanxi,Baoji,none,FALSE,FALSE,Fenwei,236,68,236,Baoji,107.2386,34.3622,Fenwei,三迪小学,宝鸡,陕西
1938A,1,Shaanxi,Weinan,neighbor2,FALSE,FALSE,Fenwei,240,151,240,Weinan,109.5293,34.5101,Fenwei,农科所,渭南,陕西
1939A,1,Shaanxi,Weinan,neighbor2,FALSE,FALSE,Fenwei,240,151,240,Weinan,109.5049,34.5004,Fenwei,日报社,渭南,陕西
1940A,1,Shaanxi,Weinan,neighbor2,FALSE,FALSE,Fenwei,240,151,240,Weinan,109.4636,34.493,Fenwei,体育馆,渭南,陕西
1941A,1,Shaanxi,Weinan,neighbor2,FALSE,FALSE,Fenwei,240,151,240,Weinan,109.4266,34.5021,Fenwei,高新一小,渭南,陕西
1942A,0,Gansu,Jinchang,none,FALSE,FALSE,none,33,328,33,Jinchang,102.1878,38.5247,NA,市科委,金昌,甘肃
1943A,0,Gansu,Jinchang,none,FALSE,FALSE,none,33,328,33,Jinchang,102.1725,38.5339,NA,新川苑,金昌,甘肃
1944A,0,Gansu,Jinchang,none,FALSE,FALSE,none,33,328,33,Jinchang,102.1708,38.506100000000004,NA,公司二招,金昌,甘肃
1945A,0,Gansu,Jiayuguan,none,FALSE,FALSE,none,32,34,32,Jiayuguan,98.2908,39.7711,NA,气象局,嘉峪关,甘肃
1946A,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,酒钢耐材公司,嘉峪关,NA
1947A,0,Ningxia Hui,Shizuishan,none,FALSE,FALSE,none,222,258,222,Shizuishan,106.3394,38.817,NA,沙湖旅游区,石嘴山,宁夏
1948A,0,Ningxia Hui,Shizuishan,none,FALSE,FALSE,none,222,258,222,Shizuishan,106.3717,39.0153,NA,大武口黄河东街,石嘴山,宁夏
1949A,0,Ningxia Hui,Shizuishan,none,FALSE,FALSE,none,222,258,222,Shizuishan,106.7704,39.2282,NA,惠农南大街,石嘴山,宁夏
1950A,0,Ningxia Hui,Shizuishan,none,FALSE,FALSE,none,222,258,222,Shizuishan,106.7096,39.1292,NA,红果子镇惠新街,石嘴山,宁夏
1951A,0,Xinjiang Uygur,Karamay,none,FALSE,FALSE,none,304,78,304,Karamay,84.8861,45.6033,NA,长征新村,克拉玛依,新疆
1952A,0,Xinjiang Uygur,Karamay,none,FALSE,FALSE,none,304,78,304,Karamay,84.8897,45.5828,NA,南林小区,克拉玛依,新疆
1953A,0,Xinjiang Uygur,Karamay,none,FALSE,FALSE,none,304,78,304,Karamay,85.1186,45.6886,NA,白碱滩区,克拉玛依,新疆
1954A,0,Xinjiang Uygur,Karamay,none,FALSE,FALSE,none,304,78,304,Karamay,84.8983,44.3336,NA,独山子区,克拉玛依,新疆
1955A,0,Xinjiang Uygur,Karamay,none,FALSE,FALSE,none,304,78,304,Karamay,85.6931,46.0872,NA,乌尔禾区商贸楼,克拉玛依,新疆
1956A,0,Xinjiang Uygur,Korla,NA,NA,NA,NA,299,228,299,Bayin'gholin Mongol,86.1461,41.7511,NA,孔雀公园,库尔勒,新疆
1957A,0,Xinjiang Uygur,Korla,NA,NA,NA,NA,299,228,299,Bayin'gholin Mongol,86.2022,41.7192,NA,棉纺厂,库尔勒,新疆
1958A,0,Xinjiang Uygur,Korla,NA,NA,NA,NA,299,228,299,Bayin'gholin Mongol,86.2381,41.7128,NA,经济开发区,库尔勒,新疆
1959A,0,Shandong,Shouguang,NA,NA,NA,NA,257,5,257,Weifang,118.746,36.881,NA,监测站,寿光,山东
1960A,0,Shandong,Shouguang,NA,NA,NA,NA,257,5,257,Weifang,118.78,36.864,NA,世纪学校,寿光,山东
1961A,0,Shandong,Zhangqiu,NA,NA,NA,NA,249,244,249,Jinan,117.541,36.71,NA,环境监测站,章丘,山东
1962A,0,Shandong,Zhangqiu,NA,NA,NA,NA,249,244,249,Jinan,117.541,36.71,NA,明水开发区,章丘,山东
1963A,0,Shandong,Jimo,NA,NA,NA,NA,254,103,254,Qingdao,120.61,36.44,NA,环保局子站,即墨,山东
1964A,0,Shandong,Jimo,NA,NA,NA,NA,254,103,254,Qingdao,120.47,36.39,NA,开发区子站,即墨,山东
1965A,0,Shandong,Jiaonan,NA,NA,NA,NA,254,356,254,Qingdao,120.005,35.878,NA,JN子站,胶南,山东
1966A,0,Shandong,Jiaonan,NA,NA,NA,NA,254,356,254,Qingdao,120.039,35.872,NA,2号子站,胶南,山东
1967A,0,Shandong,Jiaozhou,NA,NA,NA,NA,254,355,254,Qingdao,120.008,36.283,NA,胶州环保局,胶州,山东
1968A,0,Shandong,Jiaozhou,NA,NA,NA,NA,254,355,254,Qingdao,120.014,36.253,NA,胶州一中,胶州,山东
1969A,0,Shandong,Laixi,NA,NA,NA,NA,254,364,254,Qingdao,120.537,36.865,NA,环保局子站,莱西,山东
1970A,0,Shandong,Laixi,NA,NA,NA,NA,254,364,254,Qingdao,120.515,36.885,NA,人民广场子站,莱西,山东
1971A,0,Shandong,Pingdu,NA,NA,NA,NA,254,128,254,Qingdao,119.952,36.792,NA,1号,平度,山东
1972A,0,Shandong,Pingdu,NA,NA,NA,NA,254,128,254,Qingdao,119.976,36.799,NA,2号,平度,山东
1973A,0,Shandong,Penglai,NA,NA,NA,NA,259,293,259,Yantai,120.747,37.825,NA,蓬莱环保局,蓬莱,山东
1974A,0,Shandong,Penglai,NA,NA,NA,NA,259,293,259,Yantai,120.773,37.809,NA,蓬莱博物馆,蓬莱,山东
1975A,0,Shandong,Zhaoyuan,NA,NA,NA,NA,259,159,259,Yantai,120.399,37.374,NA,招远环保局,招远,山东
1976A,0,Shandong,Zhaoyuan,NA,NA,NA,NA,259,159,259,Yantai,120.394,37.364,NA,招远教育局,招远,山东
1977A,0,Shandong,Laizhou,NA,NA,NA,NA,259,363,259,Yantai,119.941,37.177,NA,莱州环保局,莱州,山东
1978A,0,Shandong,Laizhou,NA,NA,NA,NA,259,363,259,Yantai,119.959,37.18,NA,莱州外经委,莱州,山东
1979A,0,Shandong,Rongcheng,NA,NA,NA,NA,258,337,258,Weihai,122.471,37.154,NA,荣成市环保局办公楼,荣成,山东
1980A,0,Shandong,Rongcheng,NA,NA,NA,NA,258,337,258,Weihai,122.41,37.161,NA,山东成山轮胎公司,荣成,山东
1981A,0,Shandong,Wendeng,NA,NA,NA,NA,258,137,258,Weihai,122.038,37.197,NA,文登市环保局,文登,山东
1982A,0,Shandong,Wendeng,NA,NA,NA,NA,258,137,258,Weihai,122.019,37.187,NA,文登市丝绸公司,文登,山东
1983A,0,Shandong,Rushan,NA,NA,NA,NA,258,126,258,Weihai,121.531,36.913,NA,乳山市环保局,乳山,山东
1984A,0,Shandong,Rushan,NA,NA,NA,NA,258,126,258,Weihai,121.544,36.907,NA,乳山市气象局,乳山,山东
1985A,0,Jiangsu,Wujiang,NA,NA,NA,NA,169,95,169,Suzhou,120.636,31.155,NA,吴江市环保局,吴江,江苏
1986A,0,Jiangsu,Wujiang,NA,NA,NA,NA,169,95,169,Suzhou,120.635,31.17,NA,教师进修学校,吴江,江苏
1987A,0,Jiangsu,Wujiang,NA,NA,NA,NA,169,95,169,Suzhou,120.658,31.172,NA,吴江开发区,吴江,江苏
1988A,0,Jiangsu,Kunshan,NA,NA,NA,NA,169,153,169,Suzhou,120.953,31.388,NA,昆山实验小学,昆山,江苏
1989A,0,Jiangsu,Kunshan,NA,NA,NA,NA,169,153,169,Suzhou,120.999,31.381,NA,震川中学,昆山,江苏
1990A,0,Jiangsu,Changshu,NA,NA,NA,NA,169,15,169,Suzhou,120.758,31.67,NA,海虞子站,常熟,江苏
1991A,0,Jiangsu,Changshu,NA,NA,NA,NA,169,15,169,Suzhou,120.721,31.671,NA,兴福子站,常熟,江苏
1992A,0,Jiangsu,Changshu,NA,NA,NA,NA,169,15,169,Suzhou,120.734,31.656,NA,菱塘子站,常熟,江苏
1993A,0,Jiangsu,Zhangjiagang,NA,NA,NA,NA,169,108,169,Suzhou,120.526,31.874,NA,张家港市监测站,张家港,江苏
1994A,0,Jiangsu,Zhangjiagang,NA,NA,NA,NA,169,108,169,Suzhou,120.55,31.882,NA,城北小学,张家港,江苏
1995A,0,Jiangsu,Taicang,NA,NA,NA,NA,169,53,169,Suzhou,121.115,31.453,NA,太仓市监测站,太仓,江苏
1996A,0,Jiangsu,Taicang,NA,NA,NA,NA,169,53,169,Suzhou,121.14,31.422,NA,科教新城实小,太仓,江苏
1997A,0,Jiangsu,Jurong,NA,NA,NA,NA,175,96,175,Zhenjiang,119.146,31.955,NA,消防指挥中心,句容,江苏
1998A,0,Jiangsu,Jurong,NA,NA,NA,NA,175,96,175,Zhenjiang,119.18,31.955,NA,房家坝,句容,江苏
1999A,0,Jiangsu,Jiangyin,NA,NA,NA,NA,171,173,171,Wuxi,120.268,31.92,NA,虹桥邮政,江阴,江苏
2000A,0,Jiangsu,Jiangyin,NA,NA,NA,NA,171,173,171,Wuxi,120.237,31.909,NA,五星公园,江阴,江苏
2001A,0,Jiangsu,Jiangyin,NA,NA,NA,NA,171,173,171,Wuxi,120.302,31.92,NA,第二实验小学,江阴,江苏
2002A,0,Jiangsu,Yixing,NA,NA,NA,NA,171,70,171,Wuxi,119.818,31.354,NA,宜兴市环保局,宜兴,江苏
2003A,0,Jiangsu,Yixing,NA,NA,NA,NA,171,70,171,Wuxi,119.794,31.371,NA,宜园,宜兴,江苏
2004A,0,Jiangsu,Jintan,NA,NA,NA,NA,163,326,163,Changzhou,119.579,31.751,NA,金坛市环境监测站,金坛,江苏
2005A,0,Jiangsu,Jintan,NA,NA,NA,NA,163,326,163,Changzhou,119.579,31.737,NA,金坛市自来水公司,金坛,江苏
2006A,0,Jiangsu,Liyang,NA,NA,NA,NA,163,214,163,Changzhou,119.46,31.4,NA,溧阳市东门子站,溧阳,江苏
2007A,0,Jiangsu,Liyang,NA,NA,NA,NA,163,214,163,Changzhou,119.438,31.317,NA,燕山子站,溧阳,江苏
2008A,0,Jiangsu,Haimen,NA,NA,NA,NA,167,181,167,Nantong,121.173,31.896,NA,海门市监测站,海门,江苏
2009A,0,Jiangsu,Haimen,NA,NA,NA,NA,167,181,167,Nantong,121.154,31.896,NA,蓓蕾幼儿园,海门,江苏
2010A,0,Zhejiang,Lin'an,NA,NA,NA,NA,335,9,335,Hangzhou,119.7183,30.2366,NA,市政府,临安,浙江
2011A,0,Zhejiang,Lin'an,NA,NA,NA,NA,335,9,335,Hangzhou,119.6942,30.2311,NA,四中,临安,浙江
2012A,0,Zhejiang,Fuyang,NA,NA,NA,NA,335,6,335,Hangzhou,119.954,30.054,NA,监测站,富阳,浙江
2013A,0,Zhejiang,Fuyang,NA,NA,NA,NA,335,6,335,Hangzhou,119.946,30.049,NA,富春二小,富阳,浙江
2014A,0,Zhejiang,Yiwu,NA,NA,NA,NA,338,123,338,Jinhua,120.091,29.305,NA,江东,义乌,浙江
2015A,0,Zhejiang,Yiwu,NA,NA,NA,NA,338,123,338,Jinhua,120.04,29.334,NA,北苑,义乌,浙江
2016A,0,Zhejiang,Zhuji,NA,NA,NA,NA,342,268,342,Shaoxing,120.251,29.719,NA,图书馆,诸暨,浙江
2017A,0,Zhejiang,Zhuji,NA,NA,NA,NA,342,268,342,Shaoxing,120.209,29.732,NA,富林印务,诸暨,浙江
2018A,0,Liaoning,Wafangdian,NA,NA,NA,NA,199,237,199,Dalian,121.989,39.625,NA,抱龙山庄,瓦房店,辽宁
2019A,0,Liaoning,Wafangdian,NA,NA,NA,NA,199,237,199,Dalian,122.011,39.617,NA,东山公园,瓦房店,辽宁
2031A,0,Hunan,Zhuzhou,none,FALSE,FALSE,none,162,141,162,Zhuzhou,113.1817,27.9958,NA,云田中学,株洲,湖南
2054A,0,Henan,Xinyang,neighbor2,FALSE,FALSE,none,127,29,127,Xinyang,114.1044,32.1078,NA,平桥分局,信阳,河南
2064A,0,Henan,Xinyang,neighbor2,FALSE,FALSE,none,127,29,127,Xinyang,114.01220000000001,32.1403,NA,南湾水厂,信阳,河南
2065A,0,Henan,Xinyang,neighbor2,FALSE,FALSE,none,127,29,127,Xinyang,114.0681,32.1342,NA,市酿酒公司,信阳,河南
2066A,0,Henan,Xinyang,neighbor2,FALSE,FALSE,none,127,29,127,Xinyang,114.0614,32.1383,NA,审计局,信阳,河南
2067A,0,Henan,Zhoukou,neighbor1,FALSE,FALSE,none,130,35,130,Zhoukou,114.6613,33.6128,NA,市环境监测站,周口,河南
2068A,0,Henan,Zhoukou,neighbor1,FALSE,FALSE,none,130,35,130,Zhoukou,114.6758,33.6347,NA,周口师范,周口,河南
2069A,0,Henan,Zhoukou,neighbor1,FALSE,FALSE,none,130,35,130,Zhoukou,114.6546,33.5979,NA,市运管处,周口,河南
2070A,0,Henan,Zhoukou,neighbor1,FALSE,FALSE,none,130,35,130,Zhoukou,114.6369,33.6406,NA,川汇区环保局,周口,河南
2073A,0,Fujian,Zhangzhou,none,FALSE,FALSE,none,28,198,28,Zhangzhou,117.7206,24.5086,NA,蓝田,漳州,福建
2074A,0,Fujian,Zhangzhou,none,FALSE,FALSE,none,28,198,28,Zhangzhou,117.6569,24.5157,NA,漳州三中,漳州,福建
2075A,0,Fujian,Zhangzhou,none,FALSE,FALSE,none,28,198,28,Zhangzhou,117.6336,24.4674,NA,九湖,漳州,福建
2160A,0,Shanxi,Jincheng,26+2,FALSE,FALSE,none,265,222,265,Jincheng,112.85,35.5051,2+26,自来水公司,晋城,山西
2161A,0,Shanxi,Jincheng,26+2,FALSE,FALSE,none,265,222,265,Jincheng,112.835,35.4934,2+26,白云商贸,晋城,山西
